gender,age,job_type,user_id
M,44,Student,12859
M,28,Unemployed,12860
F,58,Finance,12861
F,46,Unemployed,12862
Other,48,Education,12863
M,35,Finance,12864
M,23,Unemployed,12865
F,18,Health,12866
M,49,Finance,12867
F,27,Education,12868
Other,26,IT,12869
F,22,Finance,12870
M,44,Health,12871
F,21,Unemployed,12872
M,27,IT,12873
M,56,Student,12874
F,25,Finance,12875
F,41,Student,12876
Other,56,Education,12877
F,50,IT,12878
M,60,Finance,12879
F,36,Health,12880
F,28,Finance,12881
M,34,IT,12882
M,39,IT,12883
F,38,Student,12884
M,42,Health,12885
M,56,Education,12886
Other,18,Finance,12887
F,37,Health,12888
F,60,Student,12889
M,53,Unemployed,12890
F,63,Education,12891
F,25,Finance,12892
M,21,Student,12893
F,33,IT,12894
F,20,IT,12895
M,18,Health,12896
M,18,Health,12897
F,24,Health,12898
F,41,Health,12899
F,45,Health,12900
Other,35,Unemployed,12901
M,41,IT,12902
F,49,Student,12903
F,62,Student,12904
M,27,Health,12905
M,26,Education,12906
M,50,Health,12907
F,21,Health,12908
Other,45,Student,12909
M,40,Student,12910
F,61,Unemployed,12911
F,27,Health,12912
F,53,Finance,12913
Other,51,Student,12914
F,41,IT,12915
F,33,IT,12916
M,25,Finance,12917
F,41,Student,12918
M,37,Unemployed,12919
M,37,Finance,12920
F,21,Health,12921
F,53,Finance,12922
Other,20,Health,12923
F,57,Unemployed,12924
M,40,Student,12925
Other,52,Health,12926
M,49,Student,12927
F,39,Education,12928
F,32,Health,12929
M,56,Health,12930
M,62,IT,12931
F,40,Health,12932
F,30,Finance,12933
F,46,Student,12934
M,40,IT,12935
Other,53,Student,12936
M,28,Student,12937
M,55,Student,12938
F,51,Unemployed,12939
M,20,Finance,12940
M,63,Unemployed,12941
M,46,Education,12942
M,22,Health,12943
F,27,Health,12944
F,26,Finance,12945
F,38,Finance,12946
F,55,Finance,12947
F,21,Education,12948
M,48,Health,12949
F,56,Health,12950
M,56,Health,12951
M,49,Student,12952
F,50,Unemployed,12953
M,63,Student,12954
F,51,Finance,12955
M,25,Finance,12956
Other,59,Finance,12957
F,30,Education,12958
M,49,Student,12959
F,28,IT,12960
F,28,IT,12961
M,51,Health,12962
F,61,Health,12963
M,34,Education,12964
F,42,IT,12965
M,34,IT,12966
M,55,IT,12967
M,35,Unemployed,12968
M,48,Education,12969
M,54,Health,12970
F,32,IT,12971
M,43,IT,12972
F,64,Health,12973
F,18,Health,12974
F,34,Finance,12975
F,46,Health,12976
F,62,Unemployed,12977
M,25,IT,12978
F,47,Education,12979
F,30,Health,12980
F,33,Health,12981
M,19,Health,12982
F,35,Health,12983
M,30,Finance,12984
F,21,Finance,12985
F,55,Education,12986
F,48,Health,12987
M,56,Unemployed,12988
F,24,IT,12989
M,33,Health,12990
M,65,Education,12991
M,22,Education,12992
M,64,Health,12993
M,40,IT,12994
F,53,Student,12995
F,41,Health,12996
M,45,Finance,12997
F,36,Unemployed,12998
M,58,IT,12999
M,34,Finance,13000
M,33,Education,13001
M,56,Student,13002
Other,18,Finance,13003
F,20,Student,13004
M,28,Finance,13005
Other,39,Student,13006
M,42,Education,13007
M,20,Unemployed,13008
M,47,IT,13009
F,41,Student,13010
M,62,Student,13011
F,53,Student,13012
F,40,Unemployed,13013
M,25,Unemployed,13014
F,56,Finance,13015
F,48,Unemployed,13016
F,46,Student,13017
F,53,Health,13018
F,30,Education,13019
M,26,Finance,13020
F,20,Finance,13021
M,42,Student,13022
F,42,Health,13023
F,29,Finance,13024
M,28,Unemployed,13025
M,31,Health,13026
M,33,Finance,13027
F,27,Health,13028
F,48,IT,13029
F,48,Unemployed,13030
M,43,IT,13031
M,26,Education,13032
F,43,Education,13033
M,37,Student,13034
M,31,Education,13035
M,39,Student,13036
M,33,IT,13037
M,49,IT,13038
F,52,Unemployed,13039
F,57,Student,13040
M,37,Unemployed,13041
M,25,Health,13042
F,52,Finance,13043
F,64,Finance,13044
F,62,Student,13045
M,50,Health,13046
M,32,IT,13047
F,31,Finance,13048
F,22,Finance,13049
M,43,Education,13050
F,65,IT,13051
M,34,Finance,13052
F,64,Unemployed,13053
F,33,Student,13054
F,40,IT,13055
F,50,Unemployed,13056
F,46,Unemployed,13057
F,63,Student,13058
F,51,Unemployed,13059
F,32,Health,13060
F,26,IT,13061
M,43,Student,13062
M,64,Education,13063
F,22,Unemployed,13064
F,37,Health,13065
M,33,Education,13066
F,42,Health,13067
M,61,Education,13068
M,42,Education,13069
M,47,Education,13070
Other,36,IT,13071
M,55,Finance,13072
Other,39,IT,13073
M,51,IT,13074
M,41,IT,13075
F,23,Health,13076
M,34,IT,13077
F,45,Health,13078
F,48,Health,13079
M,53,Unemployed,13080
M,26,Education,13081
M,27,Student,13082
F,51,Unemployed,13083
M,46,Unemployed,13084
F,28,IT,13085
F,50,Student,13086
F,63,Student,13087
M,38,Health,13088
M,40,Finance,13089
F,26,IT,13090
F,39,Unemployed,13091
M,46,Student,13092
F,63,Education,13093
M,22,Unemployed,13094
F,46,Finance,13095
F,42,Health,13096
M,33,Finance,13097
F,33,Finance,13098
F,53,Finance,13099
M,42,Student,13100
M,58,Finance,13101
M,18,IT,13102
M,22,Finance,13103
F,37,Unemployed,13104
M,46,Health,13105
M,51,Finance,13106
M,46,Unemployed,13107
M,50,Unemployed,13108
M,33,Health,13109
F,52,Unemployed,13110
M,64,Education,13111
M,60,Education,13112
F,59,Unemployed,13113
M,34,IT,13114
F,21,Unemployed,13115
F,31,Unemployed,13116
F,42,Health,13117
F,24,Unemployed,13118
M,53,Unemployed,13119
F,53,Student,13120
M,48,Health,13121
F,35,Unemployed,13122
M,24,IT,13123
F,58,Finance,13124
M,42,Student,13125
M,34,Student,13126
F,40,Finance,13127
M,26,Health,13128
F,23,Health,13129
M,55,Student,13130
M,26,IT,13131
F,33,Student,13132
M,42,Health,13133
M,41,Health,13134
F,57,Education,13135
F,43,Health,13136
F,55,Finance,13137
M,59,Health,13138
M,64,Finance,13139
M,56,Education,13140
M,24,Health,13141
F,59,Education,13142
M,36,IT,13143
M,64,Health,13144
M,18,Student,13145
M,59,Student,13146
M,55,IT,13147
M,30,Unemployed,13148
M,61,Health,13149
M,41,Finance,13150
F,23,Health,13151
M,61,Student,13152
F,27,IT,13153
F,63,Health,13154
F,32,Education,13155
F,40,Education,13156
F,53,Student,13157
F,18,Unemployed,13158
M,31,Finance,13159
M,51,Student,13160
M,23,Unemployed,13161
M,22,IT,13162
F,58,Student,13163
M,57,Finance,13164
F,46,Health,13165
M,52,IT,13166
M,65,Finance,13167
F,47,Student,13168
F,33,Finance,13169
M,50,IT,13170
M,36,Education,13171
F,20,Education,13172
M,45,Education,13173
M,49,Student,13174
F,33,Education,13175
M,26,Unemployed,13176
M,23,Education,13177
F,44,Unemployed,13178
F,29,Student,13179
M,39,Student,13180
F,57,Health,13181
F,65,Finance,13182
F,38,Education,13183
F,46,Education,13184
M,35,IT,13185
M,30,Education,13186
M,44,Finance,13187
F,58,IT,13188
F,20,IT,13189
F,44,Finance,13190
M,20,Unemployed,13191
F,50,Unemployed,13192
M,28,Finance,13193
M,27,Finance,13194
M,24,Student,13195
M,32,Unemployed,13196
F,44,Unemployed,13197
M,56,IT,13198
F,18,Unemployed,13199
M,27,Unemployed,13200
M,32,Health,13201
F,47,Health,13202
M,47,Education,13203
M,53,Finance,13204
M,23,Health,13205
F,65,Education,13206
F,35,Unemployed,13207
M,55,Education,13208
F,47,Unemployed,13209
F,30,Unemployed,13210
F,29,Finance,13211
M,41,Student,13212
F,21,Finance,13213
F,53,Unemployed,13214
F,65,Health,13215
M,20,Health,13216
M,55,Education,13217
M,40,Education,13218
M,30,Education,13219
M,58,Unemployed,13220
Other,25,IT,13221
M,33,Student,13222
F,45,Unemployed,13223
M,33,IT,13224
F,63,Student,13225
F,31,Health,13226
M,63,Finance,13227
M,37,IT,13228
F,65,IT,13229
M,58,Student,13230
M,51,Finance,13231
M,20,IT,13232
M,37,Unemployed,13233
F,27,Student,13234
F,34,Education,13235
F,56,Health,13236
F,26,Health,13237
M,42,Finance,13238
F,59,Student,13239
F,21,Education,13240
F,37,IT,13241
F,45,IT,13242
M,18,Unemployed,13243
F,57,Health,13244
F,40,Education,13245
M,18,Student,13246
M,33,Education,13247
F,27,Health,13248
F,55,Education,13249
F,27,Student,13250
F,51,Education,13251
F,23,Unemployed,13252
M,45,IT,13253
M,29,Education,13254
F,57,IT,13255
M,25,Student,13256
M,59,Finance,13257
F,25,IT,13258
F,20,Unemployed,13259
Other,26,Health,13260
M,48,Unemployed,13261
F,42,Unemployed,13262
M,25,Student,13263
F,64,Student,13264
M,62,Education,13265
M,62,Health,13266
F,48,Finance,13267
M,34,Student,13268
M,20,IT,13269
F,63,Health,13270
F,47,Education,13271
M,27,Education,13272
M,57,Health,13273
F,40,Health,13274
F,41,Health,13275
M,42,Finance,13276
F,42,Finance,13277
F,64,Health,13278
F,29,Education,13279
F,45,Student,13280
F,25,Student,13281
M,26,IT,13282
M,58,Finance,13283
F,25,Student,13284
M,20,IT,13285
M,35,Education,13286
M,63,Health,13287
M,52,Education,13288
Other,32,Education,13289
M,36,Unemployed,13290
F,39,IT,13291
M,24,Education,13292
M,54,Education,13293
M,28,Student,13294
F,39,Education,13295
M,65,Education,13296
M,53,Student,13297
F,22,Unemployed,13298
F,57,Student,13299
M,63,IT,13300
M,63,Health,13301
M,40,Education,13302
F,18,IT,13303
F,46,Student,13304
M,26,IT,13305
F,39,Health,13306
F,19,Education,13307
M,57,Education,13308
F,50,Unemployed,13309
F,27,Finance,13310
M,18,Finance,13311
M,60,Health,13312
M,46,Education,13313
F,21,Unemployed,13314
Other,24,Unemployed,13315
M,30,Student,13316
M,22,Unemployed,13317
M,45,Student,13318
M,63,Education,13319
M,27,IT,13320
M,42,Finance,13321
F,44,IT,13322
F,31,Health,13323
F,49,Student,13324
M,40,Health,13325
M,57,Finance,13326
F,54,Health,13327
F,30,Unemployed,13328
Other,51,Student,13329
F,41,Finance,13330
M,18,IT,13331
F,29,Finance,13332
M,25,Finance,13333
F,44,Student,13334
M,35,Education,13335
F,58,Education,13336
F,23,Unemployed,13337
F,54,Health,13338
F,30,Health,13339
M,40,Unemployed,13340
M,38,Unemployed,13341
F,51,IT,13342
F,34,IT,13343
M,27,Student,13344
F,61,Health,13345
M,31,IT,13346
M,64,Education,13347
M,19,Health,13348
F,33,Education,13349
F,60,IT,13350
F,61,Unemployed,13351
F,42,Unemployed,13352
F,19,Health,13353
M,44,Health,13354
M,19,Finance,13355
F,47,Unemployed,13356
M,59,Student,13357
F,30,Education,13358
M,65,Student,13359
M,48,IT,13360
F,42,IT,13361
M,56,Student,13362
F,38,Student,13363
F,58,Student,13364
M,35,Student,13365
M,44,Unemployed,13366
M,27,Education,13367
M,45,Health,13368
F,52,Unemployed,13369
M,54,Student,13370
F,37,Student,13371
M,30,IT,13372
M,28,Student,13373
Other,62,Finance,13374
F,45,Education,13375
M,55,Education,13376
M,62,Health,13377
F,36,Finance,13378
M,54,Finance,13379
F,48,Finance,13380
M,53,Finance,13381
M,61,Education,13382
F,55,Health,13383
F,36,Unemployed,13384
F,59,IT,13385
F,18,Finance,13386
M,40,IT,13387
F,64,Student,13388
F,56,Unemployed,13389
F,42,Unemployed,13390
F,23,Health,13391
F,36,Student,13392
F,42,Student,13393
M,52,Student,13394
M,18,Student,13395
M,18,Education,13396
F,25,Unemployed,13397
M,56,Student,13398
M,64,Finance,13399
M,60,Unemployed,13400
Other,26,IT,13401
F,22,Health,13402
F,21,Unemployed,13403
M,61,IT,13404
M,47,Student,13405
F,18,Student,13406
F,20,Student,13407
F,35,Health,13408
F,42,Finance,13409
M,37,Student,13410
M,48,Unemployed,13411
M,33,Education,13412
M,19,Education,13413
M,27,IT,13414
M,24,Health,13415
F,59,Health,13416
F,54,Education,13417
F,28,Education,13418
F,19,Unemployed,13419
F,33,Student,13420
F,48,IT,13421
M,23,Unemployed,13422
M,23,IT,13423
M,56,IT,13424
M,30,Finance,13425
M,58,Student,13426
F,52,Education,13427
F,55,Unemployed,13428
M,34,Finance,13429
F,51,Education,13430
M,29,Health,13431
M,23,IT,13432
Other,59,IT,13433
F,28,Education,13434
M,35,Student,13435
M,58,Education,13436
F,38,Finance,13437
M,51,Student,13438
F,50,Education,13439
M,65,Health,13440
F,20,Education,13441
F,41,Health,13442
F,18,Finance,13443
M,23,Health,13444
F,36,Student,13445
F,39,Education,13446
M,25,Health,13447
M,22,Health,13448
F,26,IT,13449
F,64,Student,13450
M,45,Unemployed,13451
F,63,Finance,13452
F,41,Education,13453
F,25,Finance,13454
F,27,Unemployed,13455
M,47,Education,13456
M,47,Education,13457
F,42,Unemployed,13458
F,64,Health,13459
M,34,Unemployed,13460
M,20,Health,13461
M,64,Finance,13462
Other,63,Unemployed,13463
M,57,Student,13464
F,53,Health,13465
M,27,Education,13466
F,25,Education,13467
F,44,Education,13468
F,54,Unemployed,13469
M,39,Finance,13470
M,19,Student,13471
M,62,Unemployed,13472
F,48,Unemployed,13473
M,27,IT,13474
M,47,Unemployed,13475
M,64,Finance,13476
M,57,Finance,13477
F,44,Student,13478
F,38,Student,13479
F,37,Unemployed,13480
M,52,Student,13481
M,32,Unemployed,13482
F,41,Education,13483
F,53,Education,13484
M,25,Unemployed,13485
F,58,Health,13486
M,53,Student,13487
F,42,Finance,13488
M,53,Health,13489
M,28,Unemployed,13490
M,33,Unemployed,13491
M,59,Student,13492
M,41,Student,13493
M,34,Student,13494
M,37,IT,13495
M,39,Finance,13496
M,23,Unemployed,13497
M,31,Unemployed,13498
F,28,IT,13499
M,29,Unemployed,13500
F,37,Unemployed,13501
F,43,Education,13502
F,24,IT,13503
M,39,Finance,13504
M,65,Health,13505
M,33,Education,13506
M,27,Education,13507
M,44,Student,13508
M,45,Finance,13509
Other,26,Unemployed,13510
M,24,Finance,13511
M,19,IT,13512
F,48,Student,13513
F,49,Health,13514
F,48,Health,13515
F,54,Finance,13516
M,34,Student,13517
F,27,IT,13518
M,58,Health,13519
Other,23,IT,13520
F,60,Health,13521
M,48,Education,13522
M,29,Health,13523
Other,29,Finance,13524
F,42,Education,13525
F,44,Student,13526
F,41,Finance,13527
M,29,Unemployed,13528
F,62,Unemployed,13529
F,64,IT,13530
F,33,Unemployed,13531
M,29,Student,13532
F,50,IT,13533
M,65,Unemployed,13534
F,31,Health,13535
M,51,Student,13536
M,55,Finance,13537
F,40,Finance,13538
Other,22,Student,13539
M,41,IT,13540
F,53,Education,13541
F,56,Health,13542
M,53,Education,13543
M,62,Education,13544
M,27,Unemployed,13545
F,18,Finance,13546
Other,56,Finance,13547
F,54,IT,13548
M,48,IT,13549
F,44,Student,13550
F,34,IT,13551
F,30,IT,13552
F,64,Health,13553
M,44,Education,13554
M,37,IT,13555
M,63,Student,13556
M,30,Education,13557
M,41,Unemployed,13558
M,58,Health,13559
Other,27,IT,13560
F,18,Health,13561
F,50,Health,13562
F,19,Health,13563
M,48,Unemployed,13564
M,51,Finance,13565
Other,36,Student,13566
M,54,Student,13567
F,41,IT,13568
M,61,Education,13569
F,58,Unemployed,13570
M,59,Education,13571
M,61,Unemployed,13572
M,57,IT,13573
F,65,IT,13574
M,37,Finance,13575
F,21,Student,13576
M,61,Education,13577
M,59,IT,13578
F,49,Education,13579
M,23,Unemployed,13580
F,31,Student,13581
F,23,Finance,13582
M,29,Education,13583
F,44,Finance,13584
F,25,Student,13585
M,27,IT,13586
F,58,Education,13587
M,46,Unemployed,13588
M,34,Finance,13589
M,36,Unemployed,13590
M,56,IT,13591
F,31,Finance,13592
M,46,Student,13593
F,51,Education,13594
M,54,Unemployed,13595
F,36,Education,13596
F,63,Health,13597
Other,41,Health,13598
F,31,Education,13599
M,22,Unemployed,13600
M,51,Student,13601
M,47,Health,13602
F,26,IT,13603
F,53,Education,13604
M,35,Health,13605
M,37,IT,13606
F,49,Health,13607
M,24,IT,13608
M,18,Student,13609
F,37,Finance,13610
F,48,Student,13611
F,55,Student,13612
M,45,Health,13613
M,23,Finance,13614
M,62,IT,13615
M,40,Health,13616
M,53,Health,13617
M,18,IT,13618
M,41,Student,13619
M,55,Student,13620
M,54,Health,13621
M,49,Education,13622
M,42,Education,13623
M,52,Unemployed,13624
F,42,IT,13625
Other,62,Education,13626
F,49,Education,13627
M,21,IT,13628
M,59,IT,13629
F,34,Unemployed,13630
M,46,Education,13631
M,58,Finance,13632
F,51,Health,13633
F,52,IT,13634
F,33,Unemployed,13635
Other,30,Student,13636
F,52,Education,13637
M,59,Health,13638
F,49,Student,13639
F,23,Education,13640
M,30,Education,13641
M,63,Student,13642
M,56,Finance,13643
M,30,Student,13644
F,29,Student,13645
M,35,Unemployed,13646
F,43,Education,13647
M,19,Finance,13648
M,21,IT,13649
F,45,Student,13650
M,42,Unemployed,13651
M,43,Student,13652
F,62,Unemployed,13653
M,64,Student,13654
M,19,IT,13655
M,59,Unemployed,13656
F,47,Unemployed,13657
F,61,IT,13658
F,19,Unemployed,13659
M,44,Student,13660
F,39,IT,13661
M,51,Student,13662
M,33,Health,13663
M,37,Unemployed,13664
F,43,Unemployed,13665
M,23,Health,13666
F,62,Finance,13667
F,40,Finance,13668
F,25,Unemployed,13669
M,23,Education,13670
F,23,Unemployed,13671
M,49,Student,13672
F,30,Student,13673
F,49,Education,13674
F,38,Education,13675
M,23,Education,13676
F,20,Unemployed,13677
M,26,Health,13678
F,64,IT,13679
F,38,Unemployed,13680
M,47,Unemployed,13681
F,54,Unemployed,13682
M,20,Student,13683
F,48,Student,13684
M,19,Finance,13685
M,54,Unemployed,13686
M,48,IT,13687
M,60,Finance,13688
F,27,IT,13689
M,47,IT,13690
F,63,Health,13691
F,18,Finance,13692
M,42,Education,13693
M,58,Education,13694
M,34,Health,13695
F,31,Unemployed,13696
F,30,Health,13697
M,55,Health,13698
M,19,Student,13699
M,49,IT,13700
M,49,IT,13701
M,57,Health,13702
F,42,Finance,13703
M,20,IT,13704
M,55,Finance,13705
M,51,Education,13706
M,64,Education,13707
F,65,Finance,13708
Other,56,Education,13709
F,41,Unemployed,13710
M,65,Unemployed,13711
M,33,Student,13712
M,53,IT,13713
F,24,IT,13714
M,35,Student,13715
M,23,Finance,13716
M,56,Health,13717
M,58,Unemployed,13718
F,46,Student,13719
M,22,Finance,13720
M,42,Unemployed,13721
M,25,Finance,13722
M,32,Unemployed,13723
F,28,Finance,13724
M,37,Health,13725
F,53,IT,13726
M,35,Education,13727
M,31,Education,13728
F,42,Health,13729
M,33,Student,13730
F,57,Finance,13731
F,42,Finance,13732
F,44,Education,13733
F,45,Student,13734
F,50,IT,13735
F,25,Student,13736
M,59,Education,13737
M,43,Finance,13738
M,58,Finance,13739
F,19,Health,13740
M,52,Finance,13741
M,51,Finance,13742
M,40,Finance,13743
Other,45,Student,13744
F,32,Education,13745
M,28,Student,13746
M,61,Unemployed,13747
F,42,IT,13748
M,60,Unemployed,13749
M,29,Finance,13750
M,27,Student,13751
F,22,Unemployed,13752
F,54,Finance,13753
F,46,Student,13754
M,46,Education,13755
M,23,Finance,13756
F,59,Finance,13757
M,64,Student,13758
F,28,IT,13759
F,43,Unemployed,13760
M,45,IT,13761
Other,36,Student,13762
F,62,Education,13763
F,33,Health,13764
F,56,Unemployed,13765
M,46,Student,13766
M,32,Health,13767
M,57,Unemployed,13768
F,18,Finance,13769
F,46,Finance,13770
Other,57,Education,13771
M,63,Student,13772
M,49,Unemployed,13773
M,44,Health,13774
F,59,IT,13775
F,53,Education,13776
M,65,Education,13777
F,37,Unemployed,13778
F,40,IT,13779
F,42,Unemployed,13780
F,65,Unemployed,13781
M,48,IT,13782
F,23,Education,13783
M,18,IT,13784
F,43,Unemployed,13785
M,27,Health,13786
F,40,Unemployed,13787
M,63,Education,13788
F,48,Unemployed,13789
M,60,Education,13790
M,27,Health,13791
M,56,Finance,13792
F,27,Health,13793
M,41,Health,13794
M,31,Unemployed,13795
M,62,IT,13796
M,51,IT,13797
F,34,Finance,13798
M,49,IT,13799
M,55,Finance,13800
F,47,Unemployed,13801
M,26,Finance,13802
F,28,Unemployed,13803
M,39,Finance,13804
M,58,Finance,13805
M,36,Student,13806
M,35,Education,13807
F,54,Finance,13808
Other,35,Education,13809
Other,29,IT,13810
M,21,Health,13811
M,64,Education,13812
F,22,Unemployed,13813
F,23,Education,13814
F,30,Unemployed,13815
F,40,Student,13816
M,59,Health,13817
F,42,IT,13818
F,21,Education,13819
M,61,IT,13820
F,59,Unemployed,13821
F,26,Finance,13822
M,28,Health,13823
M,19,Health,13824
F,62,Health,13825
F,44,Finance,13826
F,25,Student,13827
F,38,Student,13828
M,38,Unemployed,13829
M,18,Finance,13830
M,55,Finance,13831
M,30,Student,13832
Other,23,Finance,13833
M,64,Student,13834
M,40,Health,13835
M,65,Student,13836
M,34,Education,13837
M,29,Finance,13838
M,39,IT,13839
F,29,Unemployed,13840
M,20,Health,13841
F,25,Unemployed,13842
F,64,Health,13843
M,58,IT,13844
F,31,Student,13845
F,44,Health,13846
Other,49,Unemployed,13847
F,19,Unemployed,13848
M,38,Unemployed,13849
F,61,Health,13850
F,18,IT,13851
F,28,Student,13852
M,24,Student,13853
M,19,IT,13854
F,64,Finance,13855
F,57,Education,13856
M,59,Student,13857
M,52,IT,13858
F,58,Unemployed,13859
M,55,Education,13860
F,25,Finance,13861
M,60,Health,13862
F,49,Education,13863
M,25,Education,13864
M,61,IT,13865
M,40,IT,13866
M,65,Health,13867
F,47,Student,13868
F,40,IT,13869
M,42,Health,13870
M,39,Student,13871
M,30,Health,13872
F,34,Student,13873
M,31,Finance,13874
F,43,Finance,13875
F,36,Health,13876
F,43,Student,13877
M,20,Student,13878
F,45,Education,13879
M,19,Education,13880
M,55,Finance,13881
M,56,Education,13882
F,37,Finance,13883
F,26,Unemployed,13884
M,48,Health,13885
M,53,Student,13886
F,43,Health,13887
F,45,Health,13888
M,22,IT,13889
M,27,Education,13890
F,35,Education,13891
F,32,Finance,13892
M,50,Student,13893
F,22,Unemployed,13894
F,54,Education,13895
M,39,Education,13896
F,62,Health,13897
F,45,Health,13898
M,39,IT,13899
Other,38,Unemployed,13900
F,59,Unemployed,13901
M,34,Finance,13902
Other,22,IT,13903
F,35,Finance,13904
M,21,Student,13905
M,24,IT,13906
F,54,Health,13907
M,57,IT,13908
F,60,Finance,13909
M,26,Student,13910
M,26,Health,13911
F,40,Finance,13912
M,34,Unemployed,13913
F,56,IT,13914
M,39,Education,13915
F,52,Health,13916
F,57,Education,13917
F,54,Education,13918
M,43,Education,13919
M,23,IT,13920
M,51,Student,13921
F,49,Education,13922
M,30,Unemployed,13923
F,55,IT,13924
M,55,Unemployed,13925
M,19,Student,13926
M,28,Education,13927
F,47,Student,13928
M,64,Finance,13929
M,61,Health,13930
F,38,Health,13931
F,22,Health,13932
F,19,Education,13933
M,57,IT,13934
M,51,Health,13935
M,28,Health,13936
F,28,Education,13937
F,64,Education,13938
F,54,Student,13939
Other,49,Student,13940
M,29,Health,13941
F,62,Health,13942
F,49,IT,13943
M,60,Unemployed,13944
M,51,Unemployed,13945
M,56,Unemployed,13946
M,37,Health,13947
F,56,Education,13948
F,40,Student,13949
M,40,Finance,13950
M,65,Education,13951
M,54,IT,13952
F,40,Student,13953
M,56,IT,13954
F,45,Unemployed,13955
M,65,Health,13956
M,47,IT,13957
F,41,Student,13958
F,53,Education,13959
F,43,Unemployed,13960
M,50,Education,13961
M,53,Education,13962
M,25,Health,13963
M,19,Finance,13964
M,46,IT,13965
F,23,Student,13966
F,53,Student,13967
M,63,Finance,13968
F,18,Education,13969
F,53,Student,13970
M,22,Unemployed,13971
F,65,Finance,13972
M,19,Health,13973
F,33,Education,13974
F,60,IT,13975
F,18,Finance,13976
Other,32,IT,13977
F,21,Student,13978
M,35,Finance,13979
M,34,Finance,13980
M,24,Education,13981
F,19,Student,13982
F,39,Finance,13983
M,49,Unemployed,13984
Other,46,IT,13985
M,52,Finance,13986
F,41,Finance,13987
M,59,Education,13988
F,59,IT,13989
M,55,Health,13990
F,29,Unemployed,13991
M,48,Unemployed,13992
F,35,Unemployed,13993
F,63,Student,13994
M,60,Health,13995
F,19,Unemployed,13996
F,50,Student,13997
M,28,IT,13998
F,51,IT,13999
M,52,Student,14000
M,38,Unemployed,14001
M,37,IT,14002
F,25,Health,14003
F,43,Education,14004
M,43,Education,14005
F,48,Student,14006
F,50,Health,14007
M,19,Finance,14008
M,30,Health,14009
M,42,Student,14010
M,31,Finance,14011
M,59,Finance,14012
M,21,Student,14013
F,29,Finance,14014
F,26,Unemployed,14015
M,44,Health,14016
M,23,IT,14017
Other,59,IT,14018
F,48,Student,14019
F,39,Health,14020
M,50,IT,14021
M,46,IT,14022
M,47,IT,14023
F,53,Student,14024
M,63,Education,14025
F,39,Unemployed,14026
M,64,IT,14027
M,48,Health,14028
Other,57,Education,14029
F,35,Unemployed,14030
F,39,Health,14031
F,55,IT,14032
M,49,Student,14033
M,30,Student,14034
M,43,Student,14035
M,28,Health,14036
M,54,Health,14037
M,55,Student,14038
M,53,Health,14039
F,58,Finance,14040
F,32,IT,14041
F,48,Unemployed,14042
M,23,Unemployed,14043
M,42,Health,14044
F,35,Education,14045
M,48,IT,14046
F,53,Education,14047
F,26,Student,14048
F,20,Student,14049
M,44,Student,14050
M,18,Education,14051
F,26,Finance,14052
F,32,Health,14053
F,62,Unemployed,14054
F,45,IT,14055
F,30,Education,14056
M,41,IT,14057
F,62,Unemployed,14058
M,27,Health,14059
M,59,IT,14060
F,39,Health,14061
M,39,IT,14062
F,43,Education,14063
F,42,Unemployed,14064
Other,32,IT,14065
M,23,Unemployed,14066
M,29,Health,14067
F,36,Health,14068
Other,49,Unemployed,14069
M,28,Student,14070
F,50,Health,14071
M,19,Finance,14072
F,32,Finance,14073
F,22,Student,14074
F,32,Unemployed,14075
M,34,Health,14076
F,51,Education,14077
F,20,IT,14078
F,20,Health,14079
F,57,Education,14080
F,22,Education,14081
F,31,Unemployed,14082
M,56,Health,14083
F,28,Finance,14084
F,25,Education,14085
M,54,Finance,14086
M,25,Student,14087
F,36,Health,14088
F,65,Finance,14089
F,24,Education,14090
F,57,Education,14091
M,24,Health,14092
M,47,Education,14093
M,23,Unemployed,14094
M,21,Unemployed,14095
M,64,Unemployed,14096
F,23,Health,14097
M,43,Finance,14098
F,55,Health,14099
Other,28,IT,14100
F,46,Unemployed,14101
F,27,IT,14102
Other,65,IT,14103
F,31,Student,14104
F,29,Student,14105
F,38,Unemployed,14106
M,25,Unemployed,14107
M,26,IT,14108
M,59,Unemployed,14109
M,46,Education,14110
F,38,Education,14111
F,25,Unemployed,14112
M,35,Finance,14113
F,48,Unemployed,14114
M,28,Unemployed,14115
F,55,Student,14116
Other,63,IT,14117
M,37,Student,14118
M,37,IT,14119
M,18,Student,14120
M,61,IT,14121
F,35,IT,14122
M,32,Student,14123
M,23,Unemployed,14124
F,39,Finance,14125
M,18,Unemployed,14126
M,38,Finance,14127
M,62,Health,14128
F,33,Education,14129
F,23,Finance,14130
F,65,Health,14131
M,48,Finance,14132
M,53,IT,14133
F,54,Unemployed,14134
M,27,Student,14135
M,34,Unemployed,14136
F,59,Student,14137
M,47,IT,14138
M,35,Finance,14139
F,36,Finance,14140
F,32,Health,14141
Other,59,Education,14142
F,47,Finance,14143
M,59,IT,14144
F,42,Unemployed,14145
M,40,Health,14146
F,22,Student,14147
F,47,Education,14148
F,65,Unemployed,14149
M,56,IT,14150
M,59,Student,14151
F,24,Health,14152
M,22,IT,14153
Other,32,Unemployed,14154
F,59,Finance,14155
F,28,IT,14156
F,51,Education,14157
M,52,Finance,14158
F,30,Finance,14159
F,28,Unemployed,14160
M,59,IT,14161
M,32,Student,14162
F,18,Unemployed,14163
