stress_level,sleep_hours,coffee_consumption_per_day,days_feeling_burnout_per_month,job_satisfaction_score,wellbeing_id
5.0,7.542045325011408,1,27,7.498367295858832,11875
10.0,8.41799927023866,1,19,5.254211536515005,11876
4.0,5.808733406687196,0,7,9.02803711478863,11877
4.0,8.342707254882608,1,0,5.857765806706161,11878
9.0,6.090346894019936,2,5,6.252613298741475,11879
7.0,7.469511497511476,1,7,1.4178964474383746,11880
6.0,6.6776350286572494,4,17,5.141818538538876,11881
5.0,5.317290747963029,1,0,7.720759518860033,11882
10.0,9.18849310420328,3,23,4.384712789347639,11883
8.0,6.847412506413411,1,2,5.2243330147864215,11884
7.0,5.401336867550403,3,18,5.960422483324759,11885
7.0,9.4255872926841,1,11,3.442665773770764,11886
2.0,5.520092678294294,0,26,2.016555071078728,11887
7.0,7.472069744634507,1,22,2.384948109131221,11888
8.0,6.130490702600602,1,24,7.295556216505716,11889
7.0,7.215900747576276,1,9,6.411099448264076,11890
4.0,10.0,0,14,5.2075957014974845,11891
8.0,9.680686635209764,4,18,7.065069448806856,11892
7.0,5.0322879766959545,6,8,3.945368291893304,11893
9.0,8.132562527712526,4,29,4.838889609873637,11894
6.0,6.454732500111784,2,29,6.007377944961672,11895
6.0,7.314086056133345,5,17,3.554585605667061,11896
9.0,6.279559346758635,2,26,4.310291468541488,11897
3.0,7.426824638994366,2,30,3.183069835637105,11898
9.0,7.359284591720741,2,23,3.177385279063267,11899
9.0,8.434512714958982,0,25,6.572607164085495,11900
9.0,5.495076143813204,2,16,2.2122656264022926,11901
3.0,7.209004706805624,0,6,2.4017555837894053,11902
1.0,7.016221349663508,2,18,1.372295358209552,11903
3.0,6.766682809381726,2,24,7.152734769620948,11904
2.0,8.09407492584873,2,31,2.471052088743108,11905
8.0,6.082340242795359,2,18,3.480726836280972,11906
5.0,6.740861045338221,2,31,3.9588056251867223,11907
4.0,6.750623070380782,1,12,5.041280322350365,11908
7.0,4.319179357019033,3,23,5.615735714015524,11909
5.0,7.68197691679271,1,12,6.963029582417043,11910
4.0,6.80133624308191,4,31,4.434901502124797,11911
8.0,3.5450210108438966,1,29,2.3141692359353687,11912
2.0,3.5497050501328253,3,23,4.739011398422536,11913
9.0,9.758897142006418,2,1,6.90072884368489,11914
3.0,3.752881725880783,1,15,4.646386862120529,11915
1.0,8.047242387583221,2,25,4.7434565880998285,11916
1.0,5.520257089393019,2,29,4.388896515307001,11917
3.0,4.498550136820223,1,5,7.816705284672544,11918
10.0,9.030690568370272,5,23,2.7066642414459143,11919
7.0,7.294180893281194,0,9,4.586476595636006,11920
1.0,9.007494954478696,2,0,2.395147200724898,11921
2.0,6.028099161408136,2,18,3.346727632172965,11922
10.0,7.218202376532893,2,30,4.449074034825365,11923
5.0,6.810203303642938,2,5,9.197790105581804,11924
9.0,5.980609779190896,1,14,5.673439407336544,11925
8.0,7.771213003622721,1,20,1.4660645953145164,11926
9.0,5.501946654592426,2,9,5.1423454154263375,11927
6.0,8.058664225216384,1,2,3.3777284985817797,11928
3.0,7.870978821467252,3,29,1.5882862149189851,11929
8.0,5.220902805389507,0,25,2.375985107977693,11930
6.0,3.210896136300051,1,28,0.268961305736942,11931
5.0,4.916986864040806,2,29,4.6704377879472405,11932
3.0,5.095843064700842,0,2,8.391992882230232,11933
9.0,6.954455309958517,3,5,3.1060677739001146,11934
9.0,6.314604766810507,4,11,6.586213485327911,11935
2.0,5.826163040590748,1,21,7.4256944158087,11936
1.0,6.426053007615055,0,3,7.042434494321891,11937
1.0,3.585599136423574,0,14,2.831362314603302,11938
6.0,6.650340916435355,5,18,8.030593777709305,11939
6.0,7.501994454443592,3,12,0.6004368717622312,11940
10.0,5.902410549560198,2,11,5.3279922080430655,11941
7.0,4.898861917001066,1,25,7.330433773621122,11942
2.0,4.546940309564935,3,10,5.234140985484692,11943
4.0,7.326551805395432,3,21,7.143141092137272,11944
7.0,9.825299102567485,2,7,5.163932707379906,11945
3.0,9.723605367002902,4,22,5.801182963124862,11946
9.0,6.710283906841267,1,0,4.425723629327732,11947
10.0,8.289984873837554,3,6,5.025181547919916,11948
7.0,7.997495455524156,2,31,2.4277155642246613,11949
1.0,8.139282820341327,3,6,7.100871866714566,11950
10.0,5.953689164286311,0,10,4.916390992043138,11951
9.0,4.572909429063305,2,12,4.683408571679691,11952
10.0,4.781621319326549,3,17,4.203821299639893,11953
9.0,7.671385619958436,2,11,5.057469975416297,11954
9.0,7.50899476863305,1,2,1.922923565480948,11955
10.0,9.43185626869442,3,13,4.884160120187703,11956
8.0,8.18175465540583,2,3,7.276190506446145,11957
2.0,5.739730099705752,5,28,5.350336518302488,11958
4.0,7.765299082662342,2,20,5.547290679279955,11959
3.0,7.882267029173098,1,31,2.02683468029924,11960
3.0,6.695948452439419,2,3,1.5454303820677402,11961
4.0,5.745378942220573,4,26,2.228825599512824,11962
1.0,5.213310401802632,2,24,3.1411188045146927,11963
2.0,8.952572767754951,0,26,5.774328907894761,11964
6.0,4.784758248047181,2,14,8.611900951240825,11965
4.0,4.0810428276750645,2,23,6.733771502791247,11966
3.0,6.424764819877368,1,8,3.90461749681456,11967
8.0,7.626940718605443,4,0,5.979754048269891,11968
1.0,7.827113176195506,0,19,0.2415664019705445,11969
3.0,5.478258098996994,4,21,5.133418548369928,11970
8.0,5.741904308058608,2,10,6.842569871325231,11971
8.0,5.490417965967838,3,14,5.870927201086388,11972
3.0,8.387084375112874,1,21,8.298380607320846,11973
4.0,3.0,1,12,4.224564109185258,11974
1.0,5.616949693956292,2,25,3.940656347338734,11975
8.0,7.166312057190121,7,27,2.732405618850687,11976
5.0,4.737861985300171,6,23,2.532294972089889,11977
6.0,5.793574708897015,2,28,6.7823739895692166,11978
5.0,9.557974023696689,2,19,3.9247590746173966,11979
8.0,6.837095589702922,3,26,6.4635809194432206,11980
8.0,7.155596210218164,4,16,6.640548585306694,11981
2.0,6.320022391253937,3,29,8.204496123276375,11982
8.0,5.850807652865687,4,23,5.468208603437103,11983
5.0,6.576874358092226,1,17,7.545413298196235,11984
10.0,8.526315088187117,0,17,1.2378747120219489,11985
6.0,5.449534268896562,2,1,4.086527254937355,11986
10.0,6.944570141058531,3,5,6.474693147748238,11987
7.0,5.497674809028376,5,9,0.5609043126796682,11988
5.0,6.137634847670093,3,22,5.557076233575778,11989
7.0,7.256849224366618,1,28,4.078424757946934,11990
4.0,6.19222860023994,1,30,4.631574303335133,11991
7.0,6.121150092404159,6,9,1.8395507323201947,11992
10.0,6.674880646277326,2,15,6.414847060963201,11993
10.0,4.553535161048554,1,26,2.5749158998047514,11994
2.0,7.422776263452234,2,6,4.754269531979832,11995
4.0,4.909683348474486,1,5,5.407762387102309,11996
4.0,4.831410673124904,2,29,2.2011779747694824,11997
8.0,8.245466619910692,0,28,6.345044181990524,11998
9.0,6.359692697987794,3,3,3.745083771165172,11999
8.0,6.561695278116823,2,2,2.8664890789784203,12000
1.0,9.12623934639683,1,30,3.5191503055139592,12001
2.0,6.706454779268838,0,22,4.516901379392324,12002
4.0,4.784803056764984,6,3,5.024350740509155,12003
4.0,5.30128330226592,1,9,2.765779953738517,12004
8.0,6.243471124168645,2,5,3.9310054746070753,12005
8.0,7.941815857824316,3,20,2.3570071134615223,12006
1.0,6.011829125192616,2,3,8.514250365311506,12007
6.0,7.730671757564316,1,12,5.556844923245412,12008
3.0,4.384614994729698,0,22,4.047940001636079,12009
2.0,4.725901930484662,3,2,2.6594995040236884,12010
6.0,6.166379586283287,1,19,3.285650385553797,12011
10.0,7.689685628511459,4,16,5.339904446043623,12012
7.0,6.517642844960353,2,5,1.620999896472421,12013
10.0,5.906483259076469,0,18,5.679106670779965,12014
3.0,8.872370583277686,4,12,7.183887196736808,12015
4.0,7.444966845435548,4,25,5.457953569706191,12016
2.0,6.231342847856997,2,18,3.814993086487084,12017
1.0,7.763508267805891,3,6,3.359710748918696,12018
9.0,5.634874817535811,2,3,3.3852736338263782,12019
2.0,7.4144786497667745,2,26,5.004751075216269,12020
1.0,6.900701152303147,4,21,6.316233976235788,12021
10.0,4.408480773024458,1,8,4.853934806425212,12022
5.0,5.718238600999752,3,2,2.669797724305525,12023
8.0,5.346165738949254,1,4,5.1222233625388025,12024
2.0,7.7026128966834735,1,5,8.325904700693556,12025
4.0,5.960277883089178,2,15,7.855599824688399,12026
8.0,5.072951960921456,2,14,5.870682371488311,12027
3.0,4.868258251078965,3,26,3.5948596877767667,12028
3.0,7.09319661293384,0,12,2.236865437349774,12029
10.0,6.318087876982783,1,9,4.757885559255373,12030
8.0,3.9124910170835463,0,13,4.886604611328447,12031
8.0,6.483774469080229,2,18,5.69524424271647,12032
3.0,6.230374922573846,3,1,3.966827602840792,12033
4.0,6.895868430338823,4,9,3.5928520229892174,12034
2.0,9.410615132876725,2,28,4.576060740526792,12035
9.0,4.569393260663756,1,9,7.05794816331648,12036
3.0,8.281838204738651,2,12,7.745907598082449,12037
6.0,5.973469363326002,3,6,3.9367802094150464,12038
3.0,6.8491737650940125,4,11,4.777869490467062,12039
5.0,6.691068555035149,4,29,6.652680996530138,12040
2.0,5.429779660126327,1,31,4.93474911540971,12041
4.0,6.68478302636169,1,15,4.446408643560615,12042
6.0,6.934319236818848,0,17,7.701667189820618,12043
1.0,8.762348195099456,1,9,1.1871981578801551,12044
10.0,5.214716061032346,0,16,6.5802028851907854,12045
9.0,8.923053343890249,0,29,1.284095069008787,12046
1.0,7.816357466030753,5,28,6.542635492307048,12047
8.0,6.52260151229955,5,2,3.1893272942099093,12048
8.0,7.001923554957589,2,6,5.05342589454484,12049
9.0,5.55245347549639,0,25,6.4532643002722825,12050
8.0,5.234378543180062,3,15,8.141165369663382,12051
1.0,5.128011661348923,2,25,3.227956615410945,12052
10.0,4.0948019208005,5,17,5.72030719141335,12053
1.0,8.378143332517817,0,25,2.08197737884164,12054
2.0,4.491122417425101,2,22,5.49582870153846,12055
10.0,6.415007411274712,0,13,3.5471139769057385,12056
7.0,3.0,1,5,4.36206007296191,12057
7.0,5.333299045591505,2,12,2.570802381667347,12058
1.0,8.650222084796512,3,30,3.144266904208731,12059
7.0,6.965826730398621,2,25,5.811378357682979,12060
2.0,5.504735942464601,3,27,4.631978006813143,12061
7.0,5.510344922030916,2,1,2.819278289736794,12062
4.0,3.8191804548840818,2,9,2.181115652498311,12063
9.0,8.754801237666896,2,4,6.083703684250038,12064
9.0,8.981328342356077,0,4,6.605806375622814,12065
1.0,5.457889671747607,3,5,5.447993032456759,12066
3.0,6.3858073659513535,3,4,4.997872261782415,12067
4.0,8.080189030799684,1,8,8.18562226800561,12068
10.0,7.860057582211733,2,23,1.5481554232839645,12069
2.0,7.237554288842532,6,16,4.257138611487636,12070
7.0,6.1872318652235645,4,15,7.646548708981581,12071
5.0,5.42382736637842,4,14,0.0,12072
10.0,6.713914202324736,3,15,4.069088814272416,12073
2.0,5.053902536851019,4,27,4.371091890162063,12074
1.0,5.435575193438123,2,2,6.57471257955124,12075
8.0,4.10959374311782,2,21,8.855945696839918,12076
3.0,7.798655993709671,0,29,5.232383460347398,12077
3.0,5.149203090247861,1,17,3.01512868109186,12078
9.0,7.645373581973335,4,2,6.725083164744381,12079
4.0,5.293010664411604,2,31,5.524350815428346,12080
1.0,7.966293854943762,4,21,3.2942336588017325,12081
7.0,5.725168366565172,2,19,2.545152506357224,12082
9.0,7.832101118532757,2,30,0.5816289356837325,12083
2.0,4.565598742634636,2,18,4.580972521537836,12084
2.0,7.434665608638572,1,23,4.822514326100935,12085
4.0,8.132238915145674,4,0,2.531366509574764,12086
4.0,5.462823592797658,4,1,3.723166379093653,12087
7.0,6.292374608718803,3,31,0.9357495931019484,12088
4.0,7.264793311540199,1,21,1.3710069547985817,12089
7.0,4.412998340320712,1,2,3.497145111430307,12090
5.0,8.37525011130299,2,2,2.359439460565498,12091
3.0,9.996837152992187,1,29,5.299910506487789,12092
4.0,5.451143501356592,1,27,5.454405133403089,12093
7.0,7.693105753306813,4,17,2.3246243926957337,12094
2.0,3.0147469421774487,0,8,6.698754630435517,12095
10.0,6.76482459417387,7,9,4.23002324507326,12096
5.0,6.521922095373287,4,8,7.66867061863657,12097
5.0,9.01856104467549,1,4,2.1783529008452525,12098
7.0,5.4821229497459125,0,10,4.240955660239488,12099
4.0,6.837555789362307,2,8,3.9071805419845713,12100
9.0,9.258048245335472,4,17,6.250023425206049,12101
3.0,5.301910048010488,5,18,7.735098100413001,12102
3.0,6.65272801603138,1,26,3.54092233268129,12103
7.0,7.800789336443434,1,31,3.3372425767049427,12104
4.0,6.773406679698944,2,5,5.050933493887476,12105
4.0,6.933014888788529,0,19,4.156058363170451,12106
7.0,7.136126300612059,2,22,7.243359660079803,12107
9.0,7.665222350582058,1,20,8.273304578607203,12108
2.0,7.358653048976405,0,0,4.033738482783257,12109
3.0,7.927422103737259,4,18,1.850952669396646,12110
6.0,4.753078259091325,2,5,5.337682619309526,12111
8.0,8.007547613340863,1,30,7.4125957748415745,12112
9.0,6.191476138830568,4,28,5.690463560836932,12113
9.0,5.169402759323517,3,19,1.2937889674512375,12114
1.0,8.443819361012025,3,7,6.150668173786457,12115
7.0,7.531100550186598,2,21,5.849919401614249,12116
7.0,7.162214327212277,1,31,5.4019033256532,12117
9.0,5.390430988527461,1,8,2.7693064891248595,12118
8.0,6.26557742429987,2,21,4.966867529142692,12119
9.0,7.893264806979533,4,19,1.665213297892727,12120
2.0,6.618975591373039,2,27,2.870206069976825,12121
6.0,8.235922616866846,4,7,1.7757070295987862,12122
4.0,5.921647582612589,3,20,0.0294378231695047,12123
8.0,7.94008274644718,0,24,7.430481116817089,12124
7.0,7.758869305780839,2,25,8.46083381791739,12125
8.0,7.729907811503954,1,12,5.260478098663868,12126
2.0,5.641991199320519,2,3,4.702903715544626,12127
6.0,5.117052402247616,1,16,2.5326876041975344,12128
4.0,6.803842065561053,2,28,6.128435342606391,12129
9.0,3.40062116446104,4,16,7.360775436479708,12130
8.0,5.680251543793409,2,8,0.4081619969831176,12131
5.0,4.453885547787311,1,11,2.4169119604722216,12132
9.0,6.629123261750903,3,8,4.2625773922445225,12133
1.0,5.6843247317405385,2,14,6.9981551817419065,12134
1.0,5.805822244718827,1,25,6.136335113395477,12135
2.0,9.36300435242186,1,20,2.420765887035758,12136
7.0,8.44262003998063,2,17,4.618742383948348,12137
8.0,5.74018085642139,0,21,4.827709117501044,12138
10.0,4.343344704605179,0,16,5.262120645977127,12139
3.0,8.04007080883684,4,26,9.460928086614242,12140
6.0,7.574143596813448,2,3,3.023514123986817,12141
1.0,6.354045544353446,2,1,4.320554931168048,12142
3.0,6.371888252519352,1,7,7.412704976434068,12143
5.0,7.01694366493645,1,26,0.1932476444965862,12144
1.0,5.5173593709919775,7,11,5.518254276622256,12145
8.0,6.824700383801341,3,5,6.057361179641272,12146
7.0,3.971392383906256,0,5,5.5223161271569765,12147
9.0,6.799549382396131,1,2,5.311659428794801,12148
4.0,6.872974582544532,4,31,4.298867969280147,12149
3.0,7.114530850713302,0,5,4.416720150320556,12150
3.0,6.172230737027693,3,28,4.286917856670976,12151
10.0,4.87603123196069,1,29,1.7671278182467984,12152
8.0,5.703021461140222,0,13,7.7503834427283165,12153
6.0,5.202352204290179,1,14,5.514248268830004,12154
5.0,8.775763958781786,1,16,5.25091911008185,12155
4.0,7.539218013558099,1,24,6.175203745663461,12156
2.0,7.757873882117808,3,4,6.614080761966199,12157
3.0,8.538741201785713,1,27,5.9113071828200825,12158
3.0,3.0,2,29,5.544273399684029,12159
7.0,5.833382469570545,3,1,4.845422062327216,12160
5.0,6.392600103731469,6,28,6.11087941421998,12161
4.0,4.315071596699276,2,29,5.292911503759204,12162
1.0,6.197793643627165,3,11,7.433264644943764,12163
6.0,8.18804701369142,0,17,4.413249594326784,12164
8.0,7.198973847311743,1,9,2.649830653037376,12165
5.0,5.805790261901706,0,27,5.873558491061962,12166
7.0,8.150266543401566,3,0,7.120955311170039,12167
8.0,8.57987781025658,2,17,6.084491649512978,12168
5.0,3.7565354130868616,2,16,4.195792990782971,12169
4.0,6.855195801653264,5,13,4.947350536246769,12170
4.0,7.601439607842934,5,10,5.909590787623666,12171
6.0,6.674848472563236,3,24,4.343949694392933,12172
10.0,6.703248730818149,3,4,5.488819685283375,12173
5.0,8.224592835948098,3,26,3.320126911081043,12174
1.0,5.89534974037436,6,10,5.712928465776122,12175
3.0,6.551843010206498,1,30,9.882932015857484,12176
9.0,6.208502061210847,0,24,8.101736003272267,12177
10.0,4.875940922040531,2,26,3.238108477603493,12178
6.0,6.575136026279492,1,4,5.87137912226334,12179
3.0,6.40870460059045,0,20,7.834387095158131,12180
8.0,3.9638457769406408,5,22,3.656217535094352,12181
7.0,5.535831483211058,2,14,3.400008630873256,12182
2.0,5.945076158183723,2,22,3.854591841340389,12183
1.0,6.338465558293789,3,5,6.241168326514167,12184
8.0,4.3759666505790005,2,9,3.5216010154125734,12185
8.0,6.187601239554657,1,20,5.659802551047203,12186
1.0,6.045278245221695,4,23,2.330196148819049,12187
4.0,8.70618282049821,3,13,5.260716424648242,12188
9.0,6.385866990616786,1,11,6.8421492266221975,12189
9.0,8.624135009141863,2,25,5.7731357030535815,12190
3.0,7.174314073028817,6,13,3.534767169182441,12191
5.0,5.425463129460221,0,25,3.1902021118742594,12192
8.0,7.326237613133079,3,11,4.1360986825494575,12193
3.0,6.634178701692878,3,3,8.429931525782056,12194
8.0,4.887760634530098,0,4,8.659263988089497,12195
10.0,5.512077808663008,3,17,1.2179484135145189,12196
4.0,8.928016631753383,2,6,5.813770872433841,12197
10.0,3.110747836319282,2,23,6.40437360601404,12198
1.0,5.840705846397081,2,26,9.223592068907411,12199
2.0,6.135396446907852,4,2,6.230132402248273,12200
6.0,5.047278987483576,2,6,9.39529806306166,12201
1.0,8.41451434668458,1,3,3.374472188540973,12202
7.0,4.938413539463716,1,25,7.632353755478642,12203
9.0,6.059631915044609,4,23,7.694875821525111,12204
9.0,6.319028733696571,4,13,2.987130774868213,12205
10.0,7.352916822864521,3,12,2.430510229498752,12206
5.0,6.520981063025225,1,26,4.810606151498281,12207
3.0,5.248591404890998,2,8,6.046771551388081,12208
3.0,8.775856595275325,2,20,2.257601087855412,12209
5.0,6.09968854404626,5,15,3.875064198344555,12210
3.0,6.0625331928613,3,22,5.729139732301714,12211
5.0,6.474841071302103,4,26,5.231909428533228,12212
7.0,7.109231979486195,0,31,4.562665915557062,12213
4.0,5.635231884440552,1,23,0.4690337154718171,12214
6.0,7.210571062983821,2,11,3.896368896702669,12215
8.0,5.825659254448176,1,1,4.426848866094551,12216
1.0,5.058850326168806,3,4,4.266411730911376,12217
7.0,7.928022363854616,0,11,8.539454463642247,12218
6.0,6.619598152521748,2,27,3.3703522485398527,12219
10.0,4.790655569459823,3,6,7.877846131325575,12220
3.0,4.029485628844882,1,5,3.683638742583532,12221
3.0,5.980584822177394,3,3,2.0999222253190357,12222
5.0,7.785950625613718,3,16,5.877433730341713,12223
9.0,7.274368148218404,3,23,6.6451783570100265,12224
4.0,7.339225697693122,4,25,7.163777529848001,12225
6.0,7.037543247028874,2,26,4.440566987766315,12226
9.0,8.8415704194975,5,8,3.071424264063223,12227
2.0,6.477199186321063,1,20,3.85976773923358,12228
1.0,7.924739711778521,3,25,8.095178185749619,12229
9.0,6.53573381320951,6,30,2.536887364416969,12230
9.0,5.680121824503544,5,15,5.293966184205451,12231
2.0,6.373800290286249,0,19,7.243565801670153,12232
4.0,7.99241701423983,1,1,2.962594343326697,12233
9.0,5.509339819225112,2,12,7.124809292995124,12234
4.0,8.017055597103855,0,6,5.067676463145328,12235
7.0,4.180649077992705,4,19,5.90414969918611,12236
5.0,4.6900760248290565,1,21,1.9679292259897665,12237
10.0,8.991750583749642,2,30,3.5927769539186967,12238
9.0,8.430247065913719,3,11,7.445277540174304,12239
2.0,7.41929285418575,1,23,1.638682962528282,12240
4.0,7.093478131663898,2,7,6.160653198818354,12241
4.0,5.443013146729061,3,6,7.661921887675546,12242
2.0,7.522206545377445,3,14,5.510302219813643,12243
5.0,7.465548318107407,1,18,4.948104385209896,12244
5.0,5.76280022344638,0,4,6.123048126237147,12245
1.0,7.940862410926049,2,6,2.481717203597705,12246
3.0,5.112679767878777,3,4,4.992188807353402,12247
1.0,5.869503602745605,0,29,5.873256668987727,12248
1.0,5.24223407785518,1,3,5.901796872149606,12249
9.0,6.637368917697273,1,6,2.3758022600090327,12250
8.0,5.785041734655071,1,3,0.1719025056297929,12251
4.0,7.139117605760935,3,15,4.93689056363318,12252
4.0,5.986789222255189,2,18,4.008411114090947,12253
5.0,7.41749310602327,1,28,3.6283649350518186,12254
2.0,4.219134723896159,2,29,5.593209377378718,12255
6.0,5.925197335271069,0,10,8.912144939732126,12256
8.0,5.003905941330477,5,4,4.267710076637583,12257
7.0,6.009489466482643,2,28,9.610026030772048,12258
2.0,5.392449525443508,1,1,3.73287035887735,12259
9.0,7.518877360799681,1,0,4.5223462201689575,12260
5.0,7.030114359644665,3,8,1.763650744115812,12261
6.0,8.902476179102804,3,3,5.0144879041967005,12262
3.0,6.099693720773015,1,29,4.229972205907281,12263
10.0,5.998627854527299,1,29,4.136338737819696,12264
7.0,6.670121744922026,0,13,2.349344423358888,12265
6.0,4.573085505707782,1,11,3.228665630179297,12266
10.0,5.879315108249062,1,29,8.157672863125605,12267
6.0,4.929678863433916,2,28,5.484289717481164,12268
9.0,4.766658503241072,1,2,4.5326301523319685,12269
2.0,5.109927342635594,0,0,7.36976926921118,12270
3.0,8.067792999812903,3,7,3.655815339543465,12271
1.0,5.669947563192597,3,4,8.463455321458804,12272
4.0,3.0,3,21,2.8905830875896603,12273
10.0,8.556619239708636,1,23,2.4707562392447318,12274
1.0,8.426640145128875,2,9,1.1651885609919794,12275
8.0,9.487877149793253,1,22,4.72225389368122,12276
8.0,3.3117381813585665,1,20,7.200708293330213,12277
3.0,7.152227979330994,1,23,8.65458140781066,12278
8.0,5.02018191027817,4,6,6.918047036240116,12279
10.0,7.4804099423583645,2,24,2.3548730640532423,12280
6.0,5.769240016811861,3,6,6.175003608914162,12281
1.0,8.806653073816591,0,18,5.896995087371311,12282
7.0,4.771862517159369,2,4,5.143716606960674,12283
6.0,9.867331632618168,4,3,4.56594913260898,12284
8.0,7.155519758286114,1,2,1.9652026053441036,12285
9.0,6.955244502303697,5,27,2.6156430352917104,12286
2.0,8.309584163425093,0,16,6.591915303369263,12287
1.0,8.5744993839628,2,16,5.405962738488126,12288
5.0,5.995042134154117,2,13,3.6720938250108928,12289
9.0,7.048197955992874,1,25,5.810524414252187,12290
2.0,5.775367496904352,0,14,2.2716208784915164,12291
4.0,4.992176816117102,0,27,4.838394264479723,12292
5.0,5.569702013918249,1,23,7.424241947316946,12293
4.0,7.302934694979729,0,12,5.147441936608295,12294
2.0,6.478918184534321,3,25,2.170396559307767,12295
8.0,7.13031781114712,1,14,6.229584758387737,12296
3.0,5.61476455117555,3,17,3.476127267456568,12297
10.0,6.5581140002695095,2,18,5.022484816721645,12298
7.0,7.135306594486158,2,27,5.232433226088495,12299
4.0,5.752985953895828,0,13,3.96942483117928,12300
10.0,7.222067454945682,2,2,4.423961591465972,12301
4.0,6.414485819086991,5,10,4.717635969401097,12302
6.0,5.925515860916749,1,28,6.80733138915146,12303
7.0,5.5217819874383,1,26,6.081483929534452,12304
10.0,7.718191701015907,2,27,2.8914758821695377,12305
9.0,5.345712325896665,3,6,4.842577819151318,12306
7.0,6.746009560882535,1,10,7.906647837698776,12307
4.0,7.444548107851701,4,13,4.237892470426726,12308
6.0,3.0,1,1,7.803072222990941,12309
3.0,7.487950908267152,3,19,3.543278869448633,12310
10.0,4.302346528556488,0,5,4.691432926792495,12311
2.0,8.01525839025941,3,15,3.927114917870344,12312
6.0,4.842927021587389,2,21,2.3476018688353606,12313
10.0,9.188340223261166,1,4,6.78825361224249,12314
2.0,6.113882809061431,4,9,7.145661347978621,12315
8.0,4.711722652344371,3,16,5.465544611333237,12316
1.0,4.717441805201652,0,30,5.108570129865955,12317
5.0,8.479029721727358,1,5,3.833587675314434,12318
5.0,7.413645770792838,1,10,6.484218248661051,12319
1.0,7.428507255979622,5,27,3.4820553656118665,12320
8.0,3.5034233617036747,3,22,2.553220598897028,12321
10.0,6.120993420645472,5,17,3.4686429762545146,12322
7.0,6.554756128440208,1,31,8.034272208344444,12323
1.0,8.572747892168891,1,14,6.4646705138013125,12324
3.0,6.354860487299414,2,18,2.7269202093298075,12325
2.0,8.542796011884736,4,14,2.6699342057617423,12326
5.0,7.2866218085858705,4,20,9.441108667851992,12327
9.0,6.233755931177559,3,20,4.374163226083472,12328
3.0,6.173438911819222,2,5,3.3291262453600448,12329
2.0,8.759829773013726,0,16,1.299448544515876,12330
10.0,5.22467120888479,2,30,2.849947915587455,12331
8.0,4.8881525369864125,2,10,6.587776953566777,12332
9.0,8.195813838653692,4,20,7.42854361708794,12333
7.0,7.968888917442403,3,6,1.9550067124680397,12334
1.0,7.874347674611716,1,18,7.076114250082137,12335
1.0,7.807365147112147,1,29,5.577854163256666,12336
5.0,7.974087817140194,5,23,5.310075706276991,12337
5.0,8.527857657603553,0,20,6.508667016898744,12338
2.0,4.102685243094285,0,27,5.411541022173717,12339
1.0,7.909801078379253,2,27,9.012808772807336,12340
2.0,8.83161121571459,0,1,5.142217363981373,12341
2.0,5.721921483152818,3,5,2.1996472063313552,12342
5.0,7.028807992000936,5,4,7.785959834224455,12343
5.0,8.089348494527123,7,3,5.0528191599538985,12344
1.0,6.366296450198105,0,25,7.0726199779176735,12345
9.0,6.931390642598131,4,7,4.575369403956349,12346
7.0,7.157899563748233,1,27,3.882134134957902,12347
9.0,4.300838450623181,2,0,1.7691791257426548,12348
5.0,7.032184171079085,1,13,2.0351895959656945,12349
4.0,7.416482569764542,3,6,2.812311681340496,12350
9.0,6.205386696084027,1,19,4.304991812091642,12351
8.0,3.0063542846777285,2,1,7.547504756013771,12352
4.0,7.426219904383068,2,2,3.908494707334541,12353
1.0,8.227084823341732,2,25,4.692412959051949,12354
7.0,10.0,3,14,3.605264443291459,12355
6.0,6.508831952044684,2,12,1.3638609107258848,12356
10.0,7.483349377876536,4,16,4.174668502416516,12357
5.0,6.978725269082242,4,26,6.174767541280784,12358
2.0,5.280169296745547,3,7,5.877404351588037,12359
9.0,4.352280478193364,3,21,7.600937578826989,12360
9.0,6.283967802405964,0,10,7.442909558155279,12361
6.0,7.8567421208872705,2,15,4.082435401340826,12362
10.0,4.889311854778005,1,18,2.604886364164694,12363
10.0,7.741408176101057,1,25,1.4734521422529794,12364
2.0,7.61051161488632,3,30,8.110835242499075,12365
7.0,5.815726906473506,3,15,4.569280205442463,12366
1.0,6.191640334287878,2,25,7.636996079644968,12367
3.0,5.552024414563231,2,12,5.263055736950217,12368
4.0,6.409163574183873,0,20,3.588086898613597,12369
3.0,4.180824981163719,2,6,8.035657801838317,12370
4.0,5.395194163619952,5,16,1.112040882877375,12371
7.0,5.365790308573216,3,16,5.130713978538617,12372
3.0,8.15769215522542,0,21,4.022085169435465,12373
1.0,6.806316812257499,0,1,7.441130550135073,12374
8.0,8.422185047758973,3,29,5.675444119272381,12375
9.0,4.493780874431199,1,22,3.885984751351619,12376
2.0,7.944290287435676,0,28,7.137034319341414,12377
7.0,6.615515353441269,2,28,6.864406699571141,12378
3.0,7.33578913825259,3,2,1.6642433852513885,12379
5.0,6.312241984946952,2,24,6.275308915447118,12380
1.0,8.037653492455247,3,6,2.001287581190679,12381
2.0,5.810363565708551,2,8,6.031188182376077,12382
9.0,5.214078921968836,1,25,4.871578472381633,12383
5.0,6.02729924743034,4,20,3.888633349256726,12384
3.0,6.530889627748975,3,16,8.111243093339459,12385
10.0,8.917942018727743,2,0,7.4100840590755315,12386
